Brain Area,Window Size,Window Start,Session,Train Accuracy,Test Accuracy
S1naive,8,0,1218_20190712,"[45.65217391304348, 51.08695652173913, 50.0, 54.34782608695652, 57.608695652173914, 57.608695652173914, 56.52173913043478, 58.69565217391305, 59.78260869565217, 61.95652173913044, 65.21739130434783, 65.21739130434783, 68.47826086956522, 75.0, 73.91304347826087, 70.65217391304348, 73.91304347826087, 72.82608695652173, 71.73913043478261, 72.82608695652173, 73.91304347826087, 77.17391304347827, 75.0, 73.91304347826087, 73.91304347826087, 76.08695652173913, 76.08695652173913, 76.08695652173913, 75.0, 76.08695652173913, 76.08695652173913, 75.0, 76.08695652173913, 76.08695652173913, 76.08695652173913, 76.08695652173913, 76.08695652173913, 76.08695652173913, 76.08695652173913, 76.08695652173913, 76.08695652173913, 76.08695652173913, 76.08695652173913, 76.08695652173913, 77.17391304347827, 76.08695652173913, 76.08695652173913, 76.08695652173913, 76.08695652173913, 76.08695652173913, 76.08695652173913, 77.17391304347827, 77.17391304347827, 78.26086956521739, 77.17391304347827, 78.26086956521739, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652]",66.66666666666667
S1naive,8,1,1218_20190712,"[51.08695652173913, 53.26086956521739, 61.95652173913044, 64.1304347826087, 61.95652173913044, 64.1304347826087, 65.21739130434783, 65.21739130434783, 63.04347826086956, 64.1304347826087, 66.30434782608695, 66.30434782608695, 66.30434782608695, 66.30434782608695, 67.3913043478261, 68.47826086956522, 69.56521739130434, 69.56521739130434, 69.56521739130434, 70.65217391304348, 72.82608695652173, 72.82608695652173, 73.91304347826087, 73.91304347826087, 73.91304347826087, 73.91304347826087, 73.91304347826087, 73.91304347826087, 75.0, 76.08695652173913, 76.08695652173913, 76.08695652173913, 77.17391304347827, 78.26086956521739, 77.17391304347827, 77.17391304347827, 77.17391304347827, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 77.17391304347827, 77.17391304347827, 78.26086956521739, 78.26086956521739, 78.26086956521739, 79.34782608695652, 79.34782608695652, 79.34782608695652, 78.26086956521739, 78.26086956521739, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 80.43478260869566, 80.43478260869566, 80.43478260869566, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478]",58.333333333333336
S1naive,8,2,1218_20190712,"[54.34782608695652, 54.34782608695652, 61.95652173913044, 60.869565217391305, 60.869565217391305, 58.69565217391305, 59.78260869565217, 59.78260869565217, 63.04347826086956, 63.04347826086956, 63.04347826086956, 69.56521739130434, 72.82608695652173, 75.0, 73.91304347826087, 71.73913043478261, 72.82608695652173, 71.73913043478261, 73.91304347826087, 73.91304347826087, 75.0, 77.17391304347827, 78.26086956521739, 78.26086956521739, 78.26086956521739, 77.17391304347827, 77.17391304347827, 77.17391304347827, 77.17391304347827, 77.17391304347827, 78.26086956521739, 78.26086956521739, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566]",66.66666666666667
S1naive,8,3,1218_20190712,"[51.08695652173913, 51.08695652173913, 52.17391304347826, 52.17391304347826, 61.95652173913044, 60.869565217391305, 64.1304347826087, 65.21739130434783, 64.1304347826087, 66.30434782608695, 68.47826086956522, 69.56521739130434, 68.47826086956522, 69.56521739130434, 70.65217391304348, 70.65217391304348, 69.56521739130434, 68.47826086956522, 69.56521739130434, 70.65217391304348, 70.65217391304348, 71.73913043478261, 72.82608695652173, 73.91304347826087, 76.08695652173913, 76.08695652173913, 77.17391304347827, 76.08695652173913, 75.0, 75.0, 75.0, 77.17391304347827, 76.08695652173913, 77.17391304347827, 77.17391304347827, 77.17391304347827, 78.26086956521739, 78.26086956521739, 79.34782608695652, 79.34782608695652, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 79.34782608695652, 79.34782608695652, 78.26086956521739, 78.26086956521739, 78.26086956521739, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 79.34782608695652, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 79.34782608695652, 79.34782608695652, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 77.17391304347827, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 80.43478260869566, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566]",62.5
S1naive,8,4,1218_20190712,"[50.0, 54.34782608695652, 61.95652173913044, 65.21739130434783, 65.21739130434783, 63.04347826086956, 64.1304347826087, 63.04347826086956, 65.21739130434783, 68.47826086956522, 73.91304347826087, 72.82608695652173, 75.0, 73.91304347826087, 73.91304347826087, 72.82608695652173, 73.91304347826087, 73.91304347826087, 76.08695652173913, 81.52173913043478, 78.26086956521739, 79.34782608695652, 79.34782608695652, 79.34782608695652, 80.43478260869566, 80.43478260869566, 80.43478260869566, 81.52173913043478, 82.6086956521739, 82.6086956521739, 83.69565217391305, 84.78260869565217, 84.78260869565217, 85.8695652173913, 85.8695652173913, 85.8695652173913, 85.8695652173913, 85.8695652173913, 85.8695652173913, 88.04347826086956, 88.04347826086956, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 88.04347826086956, 88.04347826086956, 88.04347826086956, 88.04347826086956, 88.04347826086956, 86.95652173913044, 89.1304347826087, 88.04347826086956, 88.04347826086956, 88.04347826086956, 88.04347826086956, 88.04347826086956, 88.04347826086956, 88.04347826086956, 88.04347826086956, 88.04347826086956, 88.04347826086956, 88.04347826086956, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087, 89.1304347826087]",62.5
S1naive,8,5,1218_20190712,"[41.30434782608695, 48.91304347826087, 53.26086956521739, 54.34782608695652, 58.69565217391305, 63.04347826086956, 56.52173913043478, 59.78260869565217, 58.69565217391305, 59.78260869565217, 63.04347826086956, 59.78260869565217, 60.869565217391305, 66.30434782608695, 68.47826086956522, 68.47826086956522, 69.56521739130434, 71.73913043478261, 72.82608695652173, 73.91304347826087, 76.08695652173913, 76.08695652173913, 76.08695652173913, 76.08695652173913, 76.08695652173913, 76.08695652173913, 76.08695652173913, 76.08695652173913, 77.17391304347827, 77.17391304347827, 77.17391304347827, 77.17391304347827, 77.17391304347827, 77.17391304347827, 78.26086956521739, 80.43478260869566, 80.43478260869566, 80.43478260869566, 81.52173913043478, 80.43478260869566, 79.34782608695652, 79.34782608695652, 79.34782608695652, 80.43478260869566, 80.43478260869566, 78.26086956521739, 78.26086956521739, 79.34782608695652, 80.43478260869566, 80.43478260869566, 79.34782608695652, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 79.34782608695652, 78.26086956521739, 78.26086956521739, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 80.43478260869566, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739]",37.5
S1naive,8,6,1218_20190712,"[52.17391304347826, 60.869565217391305, 66.30434782608695, 65.21739130434783, 73.91304347826087, 71.73913043478261, 73.91304347826087, 76.08695652173913, 77.17391304347827, 77.17391304347827, 79.34782608695652, 76.08695652173913, 76.08695652173913, 73.91304347826087, 71.73913043478261, 73.91304347826087, 73.91304347826087, 75.0, 72.82608695652173, 75.0, 75.0, 75.0, 75.0, 76.08695652173913, 76.08695652173913, 75.0, 75.0, 76.08695652173913, 78.26086956521739, 78.26086956521739, 77.17391304347827, 76.08695652173913, 77.17391304347827, 77.17391304347827, 77.17391304347827, 77.17391304347827, 77.17391304347827, 77.17391304347827, 78.26086956521739, 77.17391304347827, 81.52173913043478, 81.52173913043478, 81.52173913043478, 80.43478260869566, 80.43478260869566, 80.43478260869566, 80.43478260869566, 81.52173913043478, 81.52173913043478, 80.43478260869566, 80.43478260869566, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 80.43478260869566, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 82.6086956521739, 81.52173913043478, 81.52173913043478, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 82.6086956521739, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 81.52173913043478, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739, 82.6086956521739]",45.833333333333336
S1naive,8,7,1218_20190712,"[51.08695652173913, 55.43478260869565, 60.869565217391305, 65.21739130434783, 68.47826086956522, 68.47826086956522, 67.3913043478261, 68.47826086956522, 69.56521739130434, 68.47826086956522, 65.21739130434783, 68.47826086956522, 69.56521739130434, 69.56521739130434, 69.56521739130434, 69.56521739130434, 72.82608695652173, 69.56521739130434, 69.56521739130434, 70.65217391304348, 72.82608695652173, 72.82608695652173, 72.82608695652173, 72.82608695652173, 72.82608695652173, 73.91304347826087, 73.91304347826087, 73.91304347826087, 73.91304347826087, 73.91304347826087, 73.91304347826087, 73.91304347826087, 72.82608695652173, 72.82608695652173, 73.91304347826087, 75.0, 75.0, 77.17391304347827, 77.17391304347827, 77.17391304347827, 77.17391304347827, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 79.34782608695652, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739, 78.26086956521739]",62.5
