Brain Area,Window Size,Window Start,Session,Train Accuracy,Test Accuracy
S1,8,19,0410_20180427,"[50.27777777777778, 52.22222222222222, 52.22222222222222, 54.44444444444444, 53.611111111111114, 55.0, 54.72222222222222, 58.05555555555556, 60.0, 60.0, 60.833333333333336, 64.44444444444444, 63.05555555555556, 66.11111111111111, 66.66666666666667, 66.66666666666667, 68.61111111111111, 67.77777777777777, 69.72222222222223, 66.11111111111111, 68.88888888888889, 69.16666666666667, 68.88888888888889, 68.33333333333333, 69.16666666666667, 69.16666666666667, 69.16666666666667, 70.27777777777777, 68.88888888888889, 70.83333333333333, 69.72222222222223, 70.27777777777777, 70.27777777777777, 70.27777777777777, 70.83333333333333, 70.27777777777777, 71.11111111111111, 71.66666666666667, 71.11111111111111, 70.55555555555556, 71.94444444444444, 72.22222222222223, 72.5, 73.05555555555556]",55.55555555555556
S1,8,20,0410_20180427,"[47.77777777777778, 49.72222222222222, 52.77777777777778, 51.388888888888886, 55.833333333333336, 53.888888888888886, 53.611111111111114, 57.22222222222222, 54.166666666666664, 56.94444444444444, 58.05555555555556, 60.833333333333336, 60.833333333333336, 59.72222222222222, 61.388888888888886, 61.388888888888886, 63.05555555555556, 63.611111111111114, 64.72222222222223, 65.55555555555556, 65.0, 65.0, 66.11111111111111, 63.611111111111114, 65.55555555555556, 65.27777777777777, 63.888888888888886, 65.55555555555556, 65.55555555555556, 64.72222222222223, 65.27777777777777, 66.11111111111111, 66.38888888888889, 65.83333333333333, 65.83333333333333, 66.38888888888889, 66.38888888888889, 66.66666666666667, 66.66666666666667, 66.94444444444444, 66.11111111111111, 66.66666666666667, 66.66666666666667, 66.94444444444444]",54.44444444444444
S1,8,21,0410_20180427,"[48.888888888888886, 50.833333333333336, 52.5, 52.22222222222222, 53.888888888888886, 53.888888888888886, 58.05555555555556, 57.77777777777778, 55.55555555555556, 56.388888888888886, 58.611111111111114, 58.05555555555556, 59.72222222222222, 61.666666666666664, 63.333333333333336, 63.333333333333336, 62.77777777777778, 63.333333333333336, 64.16666666666667, 65.55555555555556, 66.66666666666667, 66.66666666666667, 66.94444444444444, 67.5, 67.5, 67.77777777777777, 68.05555555555556, 68.61111111111111, 69.72222222222223, 66.38888888888889, 70.27777777777777, 68.61111111111111, 68.88888888888889, 69.44444444444444, 68.33333333333333, 69.16666666666667, 69.72222222222223, 68.61111111111111, 70.27777777777777, 69.72222222222223, 71.38888888888889, 71.11111111111111, 71.11111111111111, 70.55555555555556]",52.22222222222222
S1,8,22,0410_20180427,"[51.111111111111114, 52.22222222222222, 52.22222222222222, 53.888888888888886, 56.388888888888886, 58.05555555555556, 59.44444444444444, 61.111111111111114, 59.166666666666664, 60.55555555555556, 60.0, 61.666666666666664, 63.333333333333336, 60.0, 62.5, 62.77777777777778, 64.16666666666667, 63.611111111111114, 64.72222222222223, 65.83333333333333, 66.38888888888889, 67.5, 66.38888888888889, 67.77777777777777, 67.22222222222223, 66.66666666666667, 66.94444444444444, 68.33333333333333, 67.77777777777777, 69.72222222222223, 69.44444444444444, 69.16666666666667, 70.0, 70.27777777777777, 69.44444444444444, 70.83333333333333, 69.72222222222223, 69.72222222222223, 69.16666666666667, 70.27777777777777, 70.83333333333333, 71.38888888888889, 70.83333333333333, 71.66666666666667]",55.55555555555556
S1,8,23,0410_20180427,"[49.166666666666664, 52.22222222222222, 56.94444444444444, 56.388888888888886, 59.44444444444444, 60.55555555555556, 61.94444444444444, 62.5, 60.55555555555556, 61.666666666666664, 63.05555555555556, 61.94444444444444, 62.77777777777778, 63.05555555555556, 64.72222222222223, 62.77777777777778, 63.888888888888886, 64.44444444444444, 64.44444444444444, 65.55555555555556, 65.55555555555556, 66.66666666666667, 66.11111111111111, 67.22222222222223, 66.94444444444444, 67.77777777777777, 68.05555555555556, 68.61111111111111, 68.33333333333333, 66.94444444444444, 68.88888888888889, 69.72222222222223, 69.72222222222223, 69.44444444444444, 70.0, 70.27777777777777, 71.38888888888889, 70.27777777777777, 70.83333333333333, 70.55555555555556, 71.94444444444444, 71.38888888888889, 71.11111111111111, 71.11111111111111]",51.111111111111114
S1,8,24,0410_20180427,"[46.94444444444444, 52.77777777777778, 54.166666666666664, 55.27777777777778, 55.27777777777778, 57.5, 56.111111111111114, 56.94444444444444, 55.833333333333336, 56.666666666666664, 58.888888888888886, 59.44444444444444, 59.72222222222222, 61.666666666666664, 60.55555555555556, 62.22222222222222, 62.77777777777778, 60.833333333333336, 61.94444444444444, 62.22222222222222, 61.666666666666664, 64.16666666666667, 63.888888888888886, 64.44444444444444, 64.44444444444444, 64.44444444444444, 63.888888888888886, 63.888888888888886, 65.83333333333333, 66.11111111111111, 65.27777777777777, 67.22222222222223, 66.66666666666667, 66.11111111111111, 66.38888888888889, 66.11111111111111, 65.83333333333333, 66.11111111111111, 68.05555555555556, 66.94444444444444, 67.22222222222223, 66.66666666666667, 66.66666666666667, 66.94444444444444]",51.111111111111114
S1,8,25,0410_20180427,"[54.72222222222222, 57.5, 56.388888888888886, 56.94444444444444, 58.888888888888886, 59.166666666666664, 59.166666666666664, 59.44444444444444, 58.888888888888886, 60.833333333333336, 58.888888888888886, 61.666666666666664, 59.166666666666664, 58.611111111111114, 59.166666666666664, 60.0, 61.94444444444444, 63.333333333333336, 64.72222222222223, 64.44444444444444, 65.83333333333333, 66.38888888888889, 66.38888888888889, 68.05555555555556, 67.5, 67.22222222222223, 66.38888888888889, 67.22222222222223, 67.77777777777777, 68.05555555555556, 66.66666666666667, 67.5, 67.77777777777777, 68.33333333333333, 67.77777777777777, 68.05555555555556, 69.72222222222223, 69.44444444444444, 67.5, 68.33333333333333, 69.44444444444444, 69.16666666666667, 69.44444444444444, 70.0]",47.77777777777778
S1,8,26,0410_20180427,"[50.0, 56.388888888888886, 54.44444444444444, 56.666666666666664, 56.666666666666664, 59.166666666666664, 60.27777777777778, 60.27777777777778, 60.833333333333336, 61.94444444444444, 61.111111111111114, 60.833333333333336, 61.666666666666664, 61.388888888888886, 62.5, 61.94444444444444, 62.5, 62.5, 63.333333333333336, 63.333333333333336, 63.333333333333336, 64.16666666666667, 64.44444444444444, 64.16666666666667, 63.611111111111114, 64.16666666666667, 65.83333333333333, 65.27777777777777, 65.55555555555556, 66.38888888888889, 65.83333333333333, 66.11111111111111, 66.38888888888889, 68.05555555555556, 68.33333333333333, 67.5, 67.77777777777777, 68.33333333333333, 67.5, 68.61111111111111, 71.11111111111111, 71.38888888888889, 71.38888888888889, 69.72222222222223]",36.666666666666664
S1,8,27,0410_20180427,"[51.666666666666664, 54.44444444444444, 60.0, 61.666666666666664, 61.111111111111114, 62.22222222222222, 61.666666666666664, 62.5, 63.611111111111114, 63.888888888888886, 64.72222222222223, 63.05555555555556, 66.38888888888889, 65.83333333333333, 65.27777777777777, 65.83333333333333, 68.61111111111111, 66.38888888888889, 66.66666666666667, 68.88888888888889, 67.77777777777777, 68.33333333333333, 69.16666666666667, 68.33333333333333, 67.77777777777777, 68.61111111111111, 68.05555555555556, 68.05555555555556, 68.61111111111111, 68.61111111111111, 68.33333333333333, 68.88888888888889, 68.61111111111111, 68.33333333333333, 67.5, 68.61111111111111, 68.88888888888889, 68.05555555555556, 67.77777777777777, 69.44444444444444, 68.88888888888889, 68.88888888888889, 69.16666666666667, 69.16666666666667]",50.0
S1,8,28,0410_20180427,"[47.77777777777778, 56.111111111111114, 56.388888888888886, 59.166666666666664, 62.77777777777778, 60.55555555555556, 61.666666666666664, 62.22222222222222, 62.22222222222222, 63.611111111111114, 64.44444444444444, 65.27777777777777, 64.72222222222223, 65.0, 63.888888888888886, 66.11111111111111, 65.83333333333333, 66.94444444444444, 66.38888888888889, 65.27777777777777, 67.77777777777777, 68.33333333333333, 69.16666666666667, 65.55555555555556, 68.33333333333333, 69.16666666666667, 68.33333333333333, 67.77777777777777, 66.94444444444444, 67.77777777777777, 68.33333333333333, 68.33333333333333, 68.05555555555556, 69.16666666666667, 69.44444444444444, 68.61111111111111, 67.5, 68.61111111111111, 68.61111111111111, 68.05555555555556, 68.88888888888889, 68.61111111111111, 69.16666666666667, 70.0]",44.44444444444444
S1,8,29,0410_20180427,"[52.77777777777778, 57.22222222222222, 59.44444444444444, 61.388888888888886, 60.55555555555556, 65.55555555555556, 66.94444444444444, 66.66666666666667, 66.94444444444444, 66.38888888888889, 66.38888888888889, 67.5, 67.22222222222223, 67.77777777777777, 67.77777777777777, 68.88888888888889, 68.05555555555556, 67.5, 67.77777777777777, 67.22222222222223, 68.88888888888889, 70.27777777777777, 68.88888888888889, 70.0, 70.0, 69.44444444444444, 70.83333333333333, 71.38888888888889, 70.83333333333333, 71.66666666666667, 70.83333333333333, 71.38888888888889, 72.22222222222223, 72.22222222222223, 71.38888888888889, 71.11111111111111, 72.22222222222223, 71.66666666666667, 70.83333333333333, 71.66666666666667, 71.38888888888889, 72.77777777777777, 71.66666666666667, 71.94444444444444]",54.44444444444444
S1,8,30,0410_20180427,"[52.77777777777778, 54.44444444444444, 56.666666666666664, 59.44444444444444, 59.44444444444444, 59.44444444444444, 61.388888888888886, 61.666666666666664, 61.666666666666664, 61.388888888888886, 59.72222222222222, 60.55555555555556, 63.05555555555556, 63.333333333333336, 63.333333333333336, 64.44444444444444, 63.611111111111114, 63.888888888888886, 63.888888888888886, 63.333333333333336, 63.333333333333336, 63.333333333333336, 63.611111111111114, 63.611111111111114, 63.611111111111114, 64.16666666666667, 63.333333333333336, 63.611111111111114, 65.0, 64.16666666666667, 63.333333333333336, 64.44444444444444, 65.0, 65.27777777777777, 64.72222222222223, 65.55555555555556, 65.55555555555556, 65.83333333333333, 65.27777777777777, 66.11111111111111, 65.83333333333333, 65.83333333333333, 65.83333333333333, 65.27777777777777]",50.0
S1,8,31,0410_20180427,"[52.22222222222222, 55.27777777777778, 58.333333333333336, 58.05555555555556, 58.611111111111114, 59.166666666666664, 59.72222222222222, 61.388888888888886, 60.55555555555556, 60.833333333333336, 61.94444444444444, 62.5, 63.333333333333336, 63.611111111111114, 63.611111111111114, 64.16666666666667, 62.22222222222222, 63.888888888888886, 64.44444444444444, 64.72222222222223, 64.16666666666667, 65.0, 64.44444444444444, 64.72222222222223, 64.16666666666667, 65.27777777777777, 65.0, 65.0, 64.72222222222223, 64.72222222222223, 65.55555555555556, 65.55555555555556, 65.55555555555556, 65.83333333333333, 65.83333333333333, 63.888888888888886, 64.44444444444444, 65.27777777777777, 66.38888888888889, 64.72222222222223, 65.0, 66.11111111111111, 65.83333333333333, 66.11111111111111]",56.666666666666664
S1,8,32,0410_20180427,"[50.0, 53.888888888888886, 58.333333333333336, 58.333333333333336, 59.72222222222222, 60.833333333333336, 61.666666666666664, 61.111111111111114, 62.22222222222222, 60.833333333333336, 59.72222222222222, 62.22222222222222, 61.666666666666664, 63.611111111111114, 64.16666666666667, 63.05555555555556, 63.611111111111114, 64.16666666666667, 61.388888888888886, 64.16666666666667, 63.888888888888886, 64.72222222222223, 64.16666666666667, 65.27777777777777, 65.83333333333333, 64.72222222222223, 66.66666666666667, 66.94444444444444, 66.11111111111111, 67.22222222222223, 65.55555555555556, 66.38888888888889, 66.94444444444444, 66.66666666666667, 67.5, 67.77777777777777, 67.22222222222223, 67.77777777777777, 66.11111111111111, 67.5, 67.77777777777777, 67.77777777777777, 67.77777777777777, 68.33333333333333]",46.666666666666664
S1,8,33,0410_20180427,"[46.111111111111114, 50.833333333333336, 54.166666666666664, 58.05555555555556, 60.833333333333336, 61.111111111111114, 63.333333333333336, 62.5, 63.888888888888886, 61.94444444444444, 64.16666666666667, 64.16666666666667, 63.611111111111114, 65.0, 65.55555555555556, 63.333333333333336, 63.888888888888886, 65.83333333333333, 65.27777777777777, 65.55555555555556, 67.77777777777777, 67.5, 67.22222222222223, 68.33333333333333, 68.05555555555556, 68.61111111111111, 68.61111111111111, 69.16666666666667, 69.44444444444444, 69.16666666666667, 68.88888888888889, 69.44444444444444, 70.27777777777777, 70.27777777777777, 69.72222222222223, 70.0, 70.27777777777777, 69.44444444444444, 70.27777777777777, 70.55555555555556, 70.27777777777777, 70.55555555555556, 70.83333333333333, 70.0]",45.55555555555556
S1,8,34,0410_20180427,"[53.05555555555556, 56.94444444444444, 60.0, 61.111111111111114, 62.5, 65.55555555555556, 65.0, 66.66666666666667, 65.27777777777777, 65.83333333333333, 68.88888888888889, 66.66666666666667, 67.5, 68.61111111111111, 68.33333333333333, 66.94444444444444, 68.05555555555556, 67.77777777777777, 68.05555555555556, 68.05555555555556, 68.05555555555556, 68.33333333333333, 68.61111111111111, 69.72222222222223, 69.16666666666667, 69.72222222222223, 71.11111111111111, 69.44444444444444, 70.55555555555556, 70.27777777777777, 69.72222222222223, 68.88888888888889, 70.0, 71.94444444444444, 72.22222222222223, 72.22222222222223, 72.77777777777777, 73.05555555555556, 72.5, 72.22222222222223, 74.16666666666667, 73.05555555555556, 72.77777777777777, 72.77777777777777]",51.111111111111114
S1,8,35,0410_20180427,"[50.27777777777778, 53.05555555555556, 57.22222222222222, 57.22222222222222, 59.72222222222222, 59.72222222222222, 60.55555555555556, 61.666666666666664, 62.22222222222222, 61.94444444444444, 64.16666666666667, 64.16666666666667, 62.77777777777778, 64.44444444444444, 64.72222222222223, 65.55555555555556, 66.66666666666667, 66.94444444444444, 66.66666666666667, 66.11111111111111, 67.5, 68.33333333333333, 67.5, 67.22222222222223, 67.77777777777777, 69.16666666666667, 69.44444444444444, 69.16666666666667, 69.16666666666667, 70.55555555555556, 69.16666666666667, 70.27777777777777, 69.72222222222223, 70.83333333333333, 70.27777777777777, 70.55555555555556, 71.11111111111111, 69.44444444444444, 69.72222222222223, 70.27777777777777, 70.83333333333333, 71.38888888888889, 70.83333333333333, 70.83333333333333]",47.77777777777778
S1,8,36,0410_20180427,"[51.666666666666664, 53.05555555555556, 53.888888888888886, 54.44444444444444, 56.388888888888886, 56.666666666666664, 56.94444444444444, 56.94444444444444, 59.44444444444444, 60.55555555555556, 60.0, 60.0, 61.666666666666664, 61.666666666666664, 61.111111111111114, 60.55555555555556, 61.666666666666664, 60.833333333333336, 60.55555555555556, 61.388888888888886, 61.111111111111114, 62.77777777777778, 63.333333333333336, 60.55555555555556, 61.666666666666664, 61.111111111111114, 61.94444444444444, 62.5, 61.94444444444444, 62.22222222222222, 62.22222222222222, 61.666666666666664, 61.94444444444444, 61.94444444444444, 61.94444444444444, 61.94444444444444, 62.5, 62.5, 62.5, 61.666666666666664, 63.05555555555556, 62.77777777777778, 62.22222222222222, 63.05555555555556]",53.333333333333336
S1,8,0,0410_20180503,"[49.235474006116206, 51.98776758409786, 51.37614678899082, 51.98776758409786, 54.74006116207951, 51.37614678899082, 54.12844036697248, 56.57492354740061, 57.186544342507645, 60.24464831804281, 59.32721712538226, 59.32721712538226, 60.55045871559633, 61.46788990825688, 59.63302752293578, 61.162079510703364, 62.38532110091743, 62.691131498470945, 60.85626911314985, 64.22018348623853, 65.13761467889908, 65.74923547400611, 65.13761467889908, 65.74923547400611, 65.74923547400611, 65.4434250764526, 65.74923547400611, 66.05504587155963, 66.36085626911316, 66.97247706422019, 67.88990825688073, 67.88990825688073, 67.88990825688073, 68.19571865443424, 68.19571865443424, 69.1131498470948, 69.41896024464832, 69.72477064220183, 68.80733944954129, 70.03058103975535, 70.64220183486239, 71.55963302752293, 70.9480122324159, 71.25382262996942, 71.25382262996942, 71.55963302752293, 70.03058103975535, 71.25382262996942]",48.78048780487805
S1,8,1,0410_20180503,"[52.293577981651374, 55.35168195718654, 54.12844036697248, 55.657492354740064, 58.40978593272171, 59.63302752293578, 59.32721712538226, 59.63302752293578, 58.71559633027523, 62.38532110091743, 61.162079510703364, 61.46788990825688, 63.91437308868502, 62.99694189602447, 64.52599388379205, 63.91437308868502, 65.13761467889908, 65.13761467889908, 65.74923547400611, 66.36085626911316, 67.58409785932722, 68.80733944954129, 68.80733944954129, 71.25382262996942, 70.03058103975535, 69.72477064220183, 70.64220183486239, 70.03058103975535, 70.03058103975535, 69.72477064220183, 70.9480122324159, 70.64220183486239, 70.33639143730886, 70.64220183486239, 70.33639143730886, 70.03058103975535, 69.41896024464832, 70.03058103975535, 72.17125382262996, 71.86544342507645, 72.17125382262996, 72.4770642201835, 71.86544342507645, 71.55963302752293, 72.78287461773701, 71.86544342507645, 71.86544342507645, 73.70030581039755]",48.78048780487805
S1,8,2,0410_20180503,"[44.95412844036697, 50.15290519877676, 50.45871559633027, 52.293577981651374, 48.318042813455655, 52.599388379204896, 51.681957186544345, 54.12844036697248, 53.51681957186544, 53.82262996941896, 54.43425076452599, 53.82262996941896, 53.211009174311926, 56.57492354740061, 56.57492354740061, 56.88073394495413, 57.49235474006116, 57.79816513761468, 59.02140672782875, 56.269113149847094, 57.186544342507645, 58.40978593272171, 60.24464831804281, 59.63302752293578, 60.85626911314985, 60.55045871559633, 60.85626911314985, 59.63302752293578, 59.63302752293578, 60.85626911314985, 61.46788990825688, 60.85626911314985, 60.24464831804281, 62.079510703363916, 62.38532110091743, 61.46788990825688, 62.691131498470945, 64.22018348623853, 63.30275229357798, 64.22018348623853, 63.91437308868502, 63.91437308868502, 64.22018348623853, 63.30275229357798, 63.30275229357798, 63.91437308868502, 63.608562691131496, 64.22018348623853]",53.65853658536585
S1,8,3,0410_20180503,"[47.706422018348626, 50.15290519877676, 50.45871559633027, 55.657492354740064, 56.88073394495413, 57.79816513761468, 58.103975535168196, 55.35168195718654, 55.35168195718654, 56.88073394495413, 57.186544342507645, 57.49235474006116, 57.49235474006116, 56.57492354740061, 59.63302752293578, 58.40978593272171, 59.9388379204893, 59.63302752293578, 60.24464831804281, 60.85626911314985, 62.079510703363916, 59.9388379204893, 62.38532110091743, 61.162079510703364, 62.691131498470945, 60.85626911314985, 61.46788990825688, 61.7737003058104, 62.38532110091743, 62.38532110091743, 63.608562691131496, 64.83180428134557, 63.30275229357798, 64.52599388379205, 64.83180428134557, 64.83180428134557, 64.83180428134557, 65.74923547400611, 65.74923547400611, 64.83180428134557, 66.36085626911316, 66.36085626911316, 66.05504587155963, 66.36085626911316, 66.97247706422019, 66.36085626911316, 66.36085626911316, 67.58409785932722]",48.78048780487805
S1,8,4,0410_20180503,"[47.706422018348626, 55.04587155963303, 51.681957186544345, 52.90519877675841, 50.45871559633027, 54.74006116207951, 55.35168195718654, 54.74006116207951, 54.74006116207951, 56.88073394495413, 57.79816513761468, 56.57492354740061, 63.30275229357798, 62.38532110091743, 60.85626911314985, 64.22018348623853, 63.91437308868502, 62.079510703363916, 62.38532110091743, 66.66666666666667, 64.22018348623853, 64.52599388379205, 65.4434250764526, 66.36085626911316, 63.91437308868502, 66.97247706422019, 67.88990825688073, 66.36085626911316, 67.88990825688073, 67.2782874617737, 68.19571865443424, 68.80733944954129, 67.58409785932722, 67.88990825688073, 68.19571865443424, 68.19571865443424, 67.2782874617737, 67.58409785932722, 67.88990825688073, 66.66666666666667, 67.88990825688073, 67.88990825688073, 67.88990825688073, 67.88990825688073, 67.2782874617737, 68.50152905198777, 68.19571865443424, 68.19571865443424]",54.8780487804878
S1,8,5,0410_20180503,"[50.15290519877676, 50.15290519877676, 47.706422018348626, 51.98776758409786, 53.82262996941896, 54.12844036697248, 58.40978593272171, 57.49235474006116, 60.24464831804281, 58.71559633027523, 59.9388379204893, 61.162079510703364, 61.7737003058104, 61.46788990825688, 63.30275229357798, 66.66666666666667, 65.74923547400611, 66.36085626911316, 66.66666666666667, 66.97247706422019, 68.80733944954129, 70.64220183486239, 71.55963302752293, 70.33639143730886, 70.64220183486239, 69.72477064220183, 69.41896024464832, 70.64220183486239, 70.9480122324159, 72.17125382262996, 70.33639143730886, 72.17125382262996, 71.55963302752293, 73.08868501529052, 72.78287461773701, 72.17125382262996, 72.4770642201835, 72.78287461773701, 73.08868501529052, 72.17125382262996, 74.31192660550458, 74.61773700305811, 73.70030581039755, 74.00611620795107, 74.00611620795107, 74.61773700305811, 74.61773700305811, 74.31192660550458]",53.65853658536585
S1,8,6,0410_20180503,"[48.92966360856269, 51.98776758409786, 53.211009174311926, 56.88073394495413, 58.103975535168196, 59.9388379204893, 62.38532110091743, 62.691131498470945, 62.99694189602447, 62.691131498470945, 61.46788990825688, 63.608562691131496, 65.13761467889908, 64.52599388379205, 61.46788990825688, 64.22018348623853, 65.13761467889908, 64.52599388379205, 64.83180428134557, 66.97247706422019, 67.58409785932722, 66.97247706422019, 68.19571865443424, 68.80733944954129, 66.97247706422019, 67.88990825688073, 69.1131498470948, 70.03058103975535, 70.03058103975535, 69.72477064220183, 70.03058103975535, 69.72477064220183, 69.41896024464832, 70.03058103975535, 69.72477064220183, 69.1131498470948, 70.03058103975535, 70.33639143730886, 70.64220183486239, 69.41896024464832, 70.64220183486239, 71.25382262996942, 70.9480122324159, 70.9480122324159, 71.55963302752293, 70.64220183486239, 71.86544342507645, 71.25382262996942]",53.65853658536585
S1,8,7,0410_20180503,"[51.37614678899082, 51.37614678899082, 52.599388379204896, 55.657492354740064, 56.269113149847094, 56.269113149847094, 59.63302752293578, 60.24464831804281, 59.9388379204893, 61.7737003058104, 60.55045871559633, 59.02140672782875, 61.162079510703364, 61.46788990825688, 62.691131498470945, 60.85626911314985, 62.99694189602447, 65.13761467889908, 63.608562691131496, 66.36085626911316, 68.50152905198777, 68.50152905198777, 66.66666666666667, 66.97247706422019, 67.58409785932722, 66.36085626911316, 66.36085626911316, 67.58409785932722, 67.58409785932722, 66.97247706422019, 67.2782874617737, 69.1131498470948, 69.1131498470948, 68.80733944954129, 69.1131498470948, 67.58409785932722, 69.41896024464832, 69.41896024464832, 70.33639143730886, 70.33639143730886, 70.33639143730886, 70.33639143730886, 71.86544342507645, 70.33639143730886, 71.55963302752293, 70.9480122324159, 71.86544342507645, 70.64220183486239]",42.68292682926829
S1,8,8,0410_20180503,"[46.48318042813456, 51.681957186544345, 50.15290519877676, 54.74006116207951, 55.657492354740064, 56.269113149847094, 57.79816513761468, 59.02140672782875, 58.71559633027523, 57.79816513761468, 57.79816513761468, 58.103975535168196, 60.55045871559633, 60.85626911314985, 62.079510703363916, 61.162079510703364, 63.91437308868502, 64.83180428134557, 65.13761467889908, 64.83180428134557, 66.05504587155963, 66.66666666666667, 67.88990825688073, 66.97247706422019, 66.66666666666667, 67.58409785932722, 67.58409785932722, 68.19571865443424, 67.88990825688073, 68.19571865443424, 70.33639143730886, 69.1131498470948, 70.64220183486239, 68.80733944954129, 69.72477064220183, 69.41896024464832, 70.03058103975535, 70.64220183486239, 69.72477064220183, 71.55963302752293, 71.55963302752293, 70.9480122324159, 72.17125382262996, 70.9480122324159, 70.9480122324159, 71.55963302752293, 71.86544342507645, 71.55963302752293]",52.4390243902439
S1,8,9,0410_20180503,"[51.37614678899082, 53.211009174311926, 54.74006116207951, 57.49235474006116, 59.9388379204893, 59.32721712538226, 60.85626911314985, 61.7737003058104, 62.691131498470945, 65.74923547400611, 64.52599388379205, 62.38532110091743, 64.83180428134557, 65.13761467889908, 63.91437308868502, 66.66666666666667, 66.66666666666667, 67.58409785932722, 67.2782874617737, 67.88990825688073, 69.72477064220183, 69.1131498470948, 69.72477064220183, 70.03058103975535, 70.33639143730886, 70.33639143730886, 69.72477064220183, 70.03058103975535, 71.55963302752293, 69.1131498470948, 68.80733944954129, 69.72477064220183, 69.1131498470948, 70.03058103975535, 70.33639143730886, 71.55963302752293, 70.33639143730886, 70.03058103975535, 70.64220183486239, 70.9480122324159, 72.17125382262996, 71.86544342507645, 70.9480122324159, 71.55963302752293, 71.55963302752293, 70.64220183486239, 71.55963302752293, 71.86544342507645]",51.21951219512195
S1,8,10,0410_20180503,"[49.84709480122324, 52.293577981651374, 56.269113149847094, 59.32721712538226, 58.71559633027523, 59.9388379204893, 62.38532110091743, 61.162079510703364, 63.608562691131496, 64.22018348623853, 62.691131498470945, 63.608562691131496, 64.83180428134557, 63.91437308868502, 62.691131498470945, 64.52599388379205, 64.52599388379205, 65.74923547400611, 64.83180428134557, 65.4434250764526, 65.4434250764526, 65.4434250764526, 66.05504587155963, 66.05504587155963, 65.74923547400611, 65.13761467889908, 66.97247706422019, 66.66666666666667, 67.2782874617737, 66.66666666666667, 67.58409785932722, 67.2782874617737, 67.88990825688073, 67.58409785932722, 68.19571865443424, 68.19571865443424, 68.19571865443424, 67.88990825688073, 67.58409785932722, 66.97247706422019, 67.58409785932722, 68.80733944954129, 67.58409785932722, 67.58409785932722, 67.58409785932722, 68.19571865443424, 68.19571865443424, 68.50152905198777]",53.65853658536585
S1,8,11,0410_20180503,"[50.15290519877676, 56.57492354740061, 54.43425076452599, 56.269113149847094, 57.49235474006116, 59.02140672782875, 59.63302752293578, 60.85626911314985, 62.38532110091743, 63.30275229357798, 64.22018348623853, 62.99694189602447, 60.55045871559633, 64.22018348623853, 64.52599388379205, 65.4434250764526, 67.58409785932722, 67.58409785932722, 66.66666666666667, 70.03058103975535, 68.50152905198777, 69.72477064220183, 70.9480122324159, 69.72477064220183, 70.64220183486239, 70.03058103975535, 69.41896024464832, 70.64220183486239, 70.64220183486239, 70.03058103975535, 69.41896024464832, 71.86544342507645, 72.17125382262996, 70.9480122324159, 71.55963302752293, 71.86544342507645, 71.86544342507645, 71.55963302752293, 73.70030581039755, 72.17125382262996, 72.17125382262996, 72.4770642201835, 73.08868501529052, 72.78287461773701, 73.39449541284404, 72.4770642201835, 73.08868501529052, 73.39449541284404]",48.78048780487805
S1,8,12,0410_20180503,"[48.318042813455655, 53.82262996941896, 52.90519877675841, 53.211009174311926, 53.211009174311926, 57.49235474006116, 57.49235474006116, 57.79816513761468, 61.162079510703364, 60.85626911314985, 61.162079510703364, 60.55045871559633, 61.7737003058104, 61.46788990825688, 62.079510703363916, 62.691131498470945, 65.13761467889908, 63.30275229357798, 64.52599388379205, 66.05504587155963, 68.19571865443424, 67.2782874617737, 67.2782874617737, 68.19571865443424, 67.2782874617737, 68.19571865443424, 68.50152905198777, 66.36085626911316, 69.1131498470948, 66.05504587155963, 68.19571865443424, 68.19571865443424, 67.58409785932722, 67.58409785932722, 68.19571865443424, 66.97247706422019, 68.50152905198777, 68.50152905198777, 69.1131498470948, 68.80733944954129, 69.1131498470948, 68.19571865443424, 68.80733944954129, 68.80733944954129, 68.80733944954129, 68.80733944954129, 68.80733944954129, 68.19571865443424]",46.34146341463415
S1,8,13,0410_20180503,"[48.318042813455655, 58.71559633027523, 58.40978593272171, 58.40978593272171, 58.71559633027523, 62.691131498470945, 63.91437308868502, 62.691131498470945, 61.162079510703364, 63.608562691131496, 65.13761467889908, 64.52599388379205, 67.2782874617737, 64.22018348623853, 67.2782874617737, 66.05504587155963, 66.05504587155963, 64.83180428134557, 64.83180428134557, 66.66666666666667, 67.2782874617737, 66.36085626911316, 65.13761467889908, 66.66666666666667, 66.97247706422019, 67.2782874617737, 67.88990825688073, 68.19571865443424, 67.88990825688073, 68.50152905198777, 68.50152905198777, 67.58409785932722, 68.19571865443424, 68.80733944954129, 68.19571865443424, 68.50152905198777, 68.80733944954129, 69.1131498470948, 69.41896024464832, 69.41896024464832, 68.80733944954129, 69.1131498470948, 69.1131498470948, 69.1131498470948, 69.41896024464832, 69.1131498470948, 70.03058103975535, 69.72477064220183]",51.21951219512195
